PROYECTO,EMPLAZAMIENTO,ID PROPIETARIO,ZONA DE CONCURRENCIA,LONGITUD,LATITUD,CODIGO MUNICIPIO 
TSI-068100-2024-0037,22_22025_000614,0000000-2200141,Huesca,0.41481451_ ,41.79765327_ ,22025
TSI-068100-2024-0037,22_22222_000546,0000000-2200066,Huesca,-0.28558387_ ,42.12232265_ ,22222
TSI-068100-2024-0037,22_22061_000165,0000000-2200033,Huesca,0.25237097_ ,41.86411284_ ,22061
TSI-068100-2024-0037,22_22181_000470,0000000-2200022,Huesca,-0.31527896_ ,42.01660340_ ,22181
TSI-068100-2024-0037,22_22103_000232,0000000-2200283,Huesca,0.25114132_ ,42.05685844_ ,22103
TSI-068100-2024-0037,22_22088_000224,0000000-2200038,Huesca,0.05582705_ ,42.07332485_ ,22088
TSI-068100-2024-0037,22_22054_000126,0000000-2200236,Huesca,0.61175575_ ,42.68430704_ ,22054
TSI-068100-2024-0037,22_22119_000280,0000000-5000039,Huesca,-0.67552971_ ,42.00090061_ ,22119
TSI-068100-2024-0037,50_50119_000304,0000000-5000314,Huesca,-0.76000168_ ,42.01526123_ ,22119
TSI-068100-2024-0037,22_22051_000616,0000000-2200301,Huesca,0.03094078_ ,42.23349379_ ,22051
TSI-068100-2024-0037,22_22013_000031,0000000-2200312,Huesca,-0.25164528_ ,41.89320521_ ,22013
TSI-068100-2024-0037,22_22003_000005,0000000-2200010,Huesca,-0.02649560_ ,42.12971902_ ,22003
TSI-068100-2024-0037,22_22903_000624,0000000-2200305,Huesca,0.11657976_ ,41.77960136_ ,22903
TSI-068100-2024-0037,22_22002_000003,0000000-2200017,Huesca,0.18219349_ ,42.28028915_ ,22002
TSI-068100-2024-0037,22_22006_000016,0000000-2200217,Huesca,-0.61724254_ ,42.68258406_ ,22006
TSI-068100-2024-0037,22_22901_000591,0000000-2200267,Huesca,-0.72760152_ ,42.72643072_ ,22901
TSI-068100-2024-0037,22_22127_000331,0000000-2200181,Huesca,-0.43198174_ ,42.21701953_ ,22127
TSI-068100-2024-0037,22_22039_000615,0000000-2200103,Huesca,-0.69236089_ ,42.27768858_ ,22039
TSI-068100-2024-0037,22_22099_000230,0000000-2200278,Huesca,0.26886148_ ,41.79220513_ ,22099
TSI-068100-2024-0037,22_22041_000082,0000000-2200302,Huesca,-0.05521060_ ,42.06166877_ ,22141
TSI-068100-2024-0037,22_22114_000270,0000000-2200209,Huesca,0.34077107_ ,42.58852232_ ,22114
TSI-068100-2024-0037,22_22141_000377,0000000-2200067,Huesca,-0.09279089_ ,42.08741042_ ,22141
TSI-068100-2024-0037,22_22027_000059,0000000-2200068,Huesca,-0.20514254_ ,42.12148872_ ,22027
TSI-068100-2024-0037,22_22176_000463,0000000-2200054,Huesca,0.00291887_ ,42.04710352_ ,22176
TSI-068100-2024-0037,22_22208_000524,0000000-2200192,Huesca,-0.72233742_ ,42.56467636_ ,22208
TSI-068100-2024-0037,22_22172_000446,0000000-2200197,Huesca,-0.04924746_ ,41.50828932_ ,22172
TSI-068100-2024-0037,22_22143_000384,0000000-2200226,Huesca,0.62053910_ ,42.46675750_ ,22143
TSI-068100-2024-0037,22_22173_000622,0000000-2200127,Huesca,-0.72419473_ ,42.34295752_ ,22173
TSI-068100-2024-0037,22_22027_000060,0000000-2200452,Huesca,-0.14573663_ ,42.10777795_ ,22027
TSI-068100-2024-0037,22_22077_000190,0000000-2200198,Huesca,0.09731194_ ,41.51351014_ ,22077
TSI-068100-2024-0037,25_25245_000609,0000000-2500078,Huesca,0.73989862_ ,42.55142195_ ,22157
TSI-068100-2024-0037,22_22143_000383,0000000-2200031,Huesca,0.54611267_ ,42.47501220_ ,22062
TSI-068100-2024-0037,22_22105_000619,0000000-2200085,Huesca,0.48405905_ ,41.97442934_ ,22105
TSI-068100-2024-0037,22_22066_000170,0000000-2200160,Huesca,0.07750141_ ,42.43554785_ ,22066
TSI-068100-2024-0037,22_22199_000502,0000000-2200400,Huesca,-0.33410590_ ,42.52439206_ ,22199
TSI-068100-2024-0037,22_22089_000226,0000000-2200053,Huesca,0.49113365_ ,41.88524505_ ,22009
TSI-068100-2024-0037,22_22164_000431,0000000-2200087,Huesca,0.25182643_ ,42.10526815_ ,22164
TSI-068100-2024-0037,22_22209_000526,0000000-2200190,Huesca,-0.66983569_ ,42.52563642_ ,22209
TSI-068100-2024-0037,22_22199_000623,0000000-2200080,Huesca,-0.37312909_ ,42.39313511_ ,22199
TSI-068100-2024-0037,22_22044_000083,0000000-2200051,Huesca,-0.84493749_ ,42.55624262_ ,22044
TSI-068100-2024-0037,22_22096_000618,0000000-2200694,Huesca,-0.45253293_ ,42.17109986_ ,22096
TSI-068100-2024-0037,22_22076_000617,0000000-2200117,Huesca,-0.85498003_ ,42.60120505_ ,22076
TSI-068100-2024-0037,22_22225_000558,0000000-2200718,Huesca,0.35079984_ ,41.78284050_ ,22225
TSI-068100-2024-0037,22_22055_000136,0000000-2200746,Huesca,0.02060283_ ,41.94295004_ ,22055
TSI-068100-2024-0037,22_22119_000620,0000000-2200747,Huesca,-0.76380801_ ,42.00983349_ ,22119
TSI-068100-2024-0037,22_22018_000042,0000000-2200748,Huesca,-0.45230303_ ,41.81858295_ ,22018
TSI-068100-2024-0080,23_23029_000151,23733,Jaén,-3.04453805_ ,38.31165164_ ,23029
TSI-068100-2024-0080,23_23074_000418,94711,Jaén,-3.43551100_ ,38.05954698_ ,23074
TSI-068100-2024-0080,23_23030_000154,88436,Jaén,-3.03606256_ ,37.99730502_ ,23030
TSI-068100-2024-0080,23_23020_000125,SPA-JX08121,Jaén,-3.50072816_ ,38.04302050_ ,23020
TSI-068100-2024-0080,23_23097_000543,88064,Jaén,-3.00417803_ ,38.15960654_ ,23097
TSI-068100-2024-0080,23_23018_000117,88296,Jaén,-3.60022633_ ,37.65137336_ ,23018
TSI-068100-2024-0080,23_23076_000429,SPA-JX07901,Jaén,-3.50407973_ ,38.40004825_ ,23076
TSI-068100-2024-0080,23_23059_000354,88933,Jaén,-4.16028613_ ,38.04169854_ ,23059
TSI-068100-2024-0080,23_23064_000380,113972,Jaén,-3.76562618_ ,37.49133882_ ,23064
TSI-068100-2024-0080,23_23085_000474,87921,Jaén,-3.65665481_ ,37.96133793_ ,23085
TSI-068100-2024-0080,23_23046_000200,SPA-JX08120,Jaén,-3.55884104_ ,38.06076397_ ,23046
TSI-068100-2024-0080,23_23032_000157,91567,Jaén,-3.83340521_ ,38.00330003_ ,23032
TSI-068100-2024-0080,23_23081_000459,87870,Jaén,-2.65122797_ ,38.29938480_ ,23081
TSI-068100-2024-0080,23_23081_000458,12967,Jaén,-2.65852208_ ,38.25886167_ ,23081
TSI-068100-2024-0080,23_23047_000303,88760,Jaén,-2.99192347_ ,37.92050386_ ,23047
TSI-068100-2024-0080,23_23099_000545,SPA-JX07931,Jaén,-3.82256280_ ,37.69312071_ ,23099
TSI-068100-2024-0080,23_23088_000490,69530,Jaén,-3.30225399_ ,38.03111547_ ,23088
TSI-068100-2024-0080,23_23015_000106,88182,Jaén,-3.38053695_ ,37.72709279_ ,23015
TSI-068100-2024-0080,23_23076_000430,SPA-JX08511,Jaén,-3.44750319_ ,38.39476006_ ,23004
TSI-068100-2024-0080,23_23028_000145,23_00001,Jaén,-3.15501889_ ,37.97428306_ ,23028
TSI-068100-2024-0080,23_23012_000575,23_00003,Jaén,-2.82952972_ ,38.24940194_ ,23012
TSI-068100-2024-0080,23_23093_000573,23_00005,Jaén,-3.79716861_ ,37.63428306_ ,23093
TSI-068100-2024-0080,23_23904_000449,23_00007,Jaén,-2.48102333_ ,38.22235028_ ,23904
TSI-068100-2024-0080,23_23056_000339,23_00004,Jaén,-4.21372167_ ,37.95125222_ ,23056
TSI-068100-2024-0080,23_23065_000384,23_00008,Jaén,-2.61650889_ ,38.24333861_ ,23081
TSI-068100-2024-0039,23_23012_000095,0000000-2300207,Jaén,-2.83086955_ ,38.30251426_ ,23012
TSI-068100-2024-0039,23_23904_000448,0000000-2300497,Jaén,-2.54855374_ ,38.17777402_ ,23904
TSI-068100-2024-0039,23_23904_000443,0000000-2300441,Jaén,-2.52436877_ ,38.21158368_ ,23904
TSI-068100-2024-0039,23_23044_000193,0000000-2300765,Jaén,-3.44840250_ ,37.65756694_ ,23044
TSI-068100-2024-0039,23_23904_000447,0000000-2300515,Jaén,-2.50838906_ ,38.24544078_ ,23904
TSI-068100-2024-0039,23_23069_000394,0000000-2302103,Jaén,-4.09672650_ ,37.87295457_ ,23006
TSI-068100-2024-0039,23_23012_000092,0000000-2300065,Jaén,-2.91437778_ ,38.30657040_ ,23905
TSI-068100-2024-0090,24_24113_000342,39576,León,-5.68404080_ ,42.30294019_ ,24113
TSI-068100-2024-0090,24_24097_000310,13007,León,-5.38375622_ ,42.33105237_ ,24097
TSI-068100-2024-0090,24_24077_000172,SPA-LE01702,León,-5.15580903_ ,42.34738191_ ,24077
TSI-068100-2024-0090,24_24191_000572,SPA-LE01701,León,-5.21543293_ ,42.35993621_ ,24191
TSI-068100-2024-0090,24_24190_000580,SPA-LE01641,León,-5.30215842_ ,42.30787216_ ,24190
TSI-068100-2024-0090,24_24080_000177,104508,León,-5.02156871_ ,42.31839446_ ,24080
TSI-068100-2024-0090,24_24004_000007,64550,León,-5.06038716_ ,42.60976622_ ,24004
TSI-068100-2024-0090,24_24106_000331,13011,León,-5.05366526_ ,43.13148671_ ,24106
TSI-068100-2024-0090,24_24081_000180,SPA-LE02069,León,-5.39344156_ ,42.39577306_ ,24081
TSI-068100-2024-0090,24_24023_000075,SPA-LE01721,León,-6.12557195_ ,42.52264957_ ,24023
TSI-068100-2024-0090,24_24104_000325,105372,León,-5.88604645_ ,42.68731166_ ,24104
TSI-068100-2024-0090,24_24036_000094,12994,León,-6.68195634_ ,42.78350001_ ,24036
TSI-068100-2024-0090,24_24198_000592,13179,León,-7.02700936_ ,42.71176964_ ,24198
TSI-068100-2024-0090,24_24194_000594,13038,León,-5.53125048_ ,42.89539914_ ,24194
TSI-068100-2024-0090,24_24202_000606,24_00001,León,-6.35794889_ ,42.96298889_ ,24202
TSI-068100-2024-0090,24_24078_000173,24_00025,León,-5.40172306_ ,42.13978111_ ,24078
TSI-068100-2024-0090,24_24065_000122,24_00003,León,-5.68792167_ ,42.45579056_ ,24065
TSI-068100-2024-0090,24_24212_000729,24_00009,León,-5.60781944_ ,42.35670333_ ,24212
TSI-068100-2024-0090,24_24114_000345,24_00002,León,-5.58951000_ ,42.83855861_ ,24114
TSI-068100-2024-0090,24_24201_000725,24_00007,León,-5.38625944_ ,42.60505028_ ,24201
TSI-068100-2024-0090,24_24228_000668,24_00016,León,-5.84707444_ ,42.39447500_ ,24228
TSI-068100-2024-0090,24_24176_000550,24_00026,León,-5.83233500_ ,42.32849111_ ,24176
TSI-068100-2024-0090,24_24167_000510,24_00011,León,-5.88822611_ ,42.74099361_ ,24167
TSI-068100-2024-0090,24_24110_000340,24_00005,León,-6.53146472_ ,42.81091333_ ,24110
TSI-068100-2024-0090,24_24123_000401,24_00012,León,-5.94260111_ ,42.64206139_ ,24123
TSI-068100-2024-0090,24_24076_000168,24_00004,León,-5.49775250_ ,42.78566944_ ,24076
TSI-068100-2024-0090,24_24005_000010,24_00024,León,-5.71019889_ ,42.17233056_ ,24005
TSI-068100-2024-0090,24_24219_000648,24_00018,León,-6.07518139_ ,42.48547417_ ,24219
TSI-068100-2024-0090,24_24146_000454,24_00028,León,-5.92802944_ ,42.15596944_ ,24146
TSI-068100-2024-0090,24_24199_000598,24_00019,León,-5.29220694_ ,42.82045222_ ,24199
TSI-068100-2024-0090,24_24066_000153,24_00020,León,-6.10170389_ ,42.36207833_ ,24182
TSI-068100-2024-0090,24_24042_000107,24_00030,León,-5.40703167_ ,42.24718722_ ,24099
TSI-068100-2024-0090,24_24180_000554,24_00006,León,-5.15611472_ ,42.58749806_ ,24180
TSI-068100-2024-0090,24_24047_000110,24_00015,León,-6.24973500_ ,42.20878583_ ,24047
TSI-068100-2024-0090,24_24052_000117,24_00031,León,-5.06270028_ ,42.76003667_ ,24052
TSI-068100-2024-0090,24_24086_000190,24_00029,León,-5.17400417_ ,42.29183722_ ,24086
TSI-068100-2024-0090,24_24091_000300,24_00017,León,-6.23972250_ ,42.38240722_ ,24091
TSI-068100-2024-0090,24_24225_000664,24_00008,León,-5.39392611_ ,42.56969833_ ,24225
TSI-068100-2024-0090,24_24184_000563,24_00027,León,-5.91282556_ ,42.72030778_ ,24104
TSI-068100-2024-0090,24_24164_000501,24_00022,León,-5.98219417_ ,42.88699444_ ,24164
TSI-068100-2024-0090,24_24024_000154,24_00013,León,-5.15642111_ ,42.43606833_ ,24024
TSI-068100-2024-0090,24_24221_000650,24_00010,León,-5.53752111_ ,42.11247833_ ,24221
TSI-068100-2024-0090,24_24084_000188,24_00032,León,-5.27211333_ ,42.25354306_ ,24084
TSI-068100-2024-0090,24_24101_000322,24_00023,León,-6.15599333_ ,42.78698889_ ,24101
TSI-068100-2024-0090,24_24172_000538,24_00021,León,-6.38027306_ ,42.25632889_ ,24172
TSI-068100-2024-0090,24_24024_000077,24_00014,León,-5.20260944_ ,42.47395778_ ,24024
TSI-068100-2024-0090,24_24100_000710,24_00034,León,-6.48806724_ ,42.52816078_ ,24100
TSI-068100-2024-0090,24_24139_000715,24_00033,León,-4.96521067_ ,42.43074218_ ,24139
TSI-068100-2024-0090,24_24124_000711,24_00044,León,-5.85555589_ ,42.19585252_ ,24124
TSI-068100-2024-0044,24_24153_000717,0000000-2401415,León,-5.30349969_ ,42.37864201_ ,24153
TSI-068100-2024-0044,24_24007_000701,0000000-2401323,León,-6.69001496_ ,42.60855205_ ,24007
TSI-068100-2024-0044,24_24046_000707,0000000-2401297,León,-6.04256872_ ,42.19456286_ ,24046
TSI-068100-2024-0044,24_24125_000712,0000000-2401363,León,-6.08855077_ ,42.25938482_ ,24125
TSI-068100-2024-0044,24_24039_000099,0000000-2400099,León,-5.80992093_ ,42.58020051_ ,24039
TSI-068100-2024-0044,24_24090_000299,0000000-2400188,León,-6.31095696_ ,42.40798298_ ,24090
TSI-068100-2024-0044,24_24210_000632,0000000-2400690,León,-6.19541193_ ,42.63607463_ ,24210
TSI-068100-2024-0044,24_24022_000068,0000000-2400856,León,-6.73110640_ ,42.48830154_ ,24022
TSI-068100-2024-0044,24_24083_000185,0000000-2400133,León,-6.19656374_ ,42.72346662_ ,24083
TSI-068100-2024-0044,24_24199_000595,0000000-2400352,León,-5.34329707_ ,42.77044904_ ,24199
TSI-068100-2024-0044,24_24103_000324,0000000-2400019,León,-6.98495744_ ,42.58332497_ ,24103
TSI-068100-2024-0044,24_24172_000537,0000000-2400638,León,-6.32800036_ ,42.28123402_ ,24172
TSI-068100-2024-0047,25_25167_000452,0000000-2500436,Lleida,1.54516985_ ,41.84045550_ ,25167
TSI-068100-2024-0047,25_25004_000655,0000000-2501104,Lleida,0.73691708_ ,41.61633183_ ,25004
TSI-068100-2024-0047,25_25060_000666,0000000-2501095,Lleida,1.21748071_ ,41.85144911_ ,25060
TSI-068100-2024-0047,25_25056_000665,0000000-2501086,Lleida,0.63963951_ ,41.32656156_ ,25056
TSI-068100-2024-0047,25_25182_000675,0000000-2501117,Lleida,0.73476760_ ,41.53876941_ ,25182
TSI-068100-2024-0047,25_25111_000212,0000000-2500998,Lleida,1.69088866_ ,42.14019012_ ,25111
TSI-068100-2024-0047,25_25907_000679,0000000-2501185,Lleida,1.26637582_ ,41.73626830_ ,25907
TSI-068100-2024-0047,25_25251_000619,0000000-2500370,Lleida,0.60653717_ ,41.71454200_ ,25251
TSI-068100-2024-0047,25_25019_000661,0000000-2500011,Lleida,0.44784093_ ,41.72053579_ ,25019
TSI-068100-2024-0047,25_25207_000506,0000000-2500009,Lleida,1.52151605_ ,42.00055962_ ,25207
TSI-068100-2024-0047,25_25048_000107,0000000-2500123,Lleida,0.77495357_ ,41.63148535_ ,25048
TSI-068100-2024-0047,25_25151_000437,0000000-2500017,Lleida,1.48001966_ ,41.98205750_ ,25151
TSI-068100-2024-0047,25_25245_000611,0000000-2500063,Lleida,0.71876634_ ,42.47818623_ ,25245
TSI-068100-2024-0047,25_25005_000017,0000000-2500110,Lleida,1.54445552_ ,42.34398517_ ,25005
TSI-068100-2024-0047,25_25209_000513,0000000-2500112,Lleida,1.07172343_ ,42.45048774_ ,25209
TSI-068100-2024-0047,25_25072_000146,0000000-2500045,Lleida,1.27152810_ ,41.67059769_ ,25072
TSI-068100-2024-0047,25_25209_000514,0000000-2500222,Lleida,1.13203306_ ,42.41455233_ ,25209
TSI-068100-2024-0047,25_25243_000677,0000000-2500082,Lleida,0.78934231_ ,42.73263987_ ,25243
TSI-068100-2024-0047,25_25207_000507,0000000-2500651,Lleida,1.54375386_ ,41.98993773_ ,25207
TSI-068100-2024-0047,25_25189_000485,0000000-2500081,Lleida,0.59553231_ ,41.69738144_ ,25189
TSI-068100-2024-0047,17_17206_000629,0000000-1700063,Lleida,1.83686586_ ,42.34341249_ ,25913
TSI-068100-2024-0047,25_25252_000678,0000000-2500845,Lleida,0.92488186_ ,41.66573526_ ,25252
TSI-068100-2024-0047,25_25158_000672,0000000-2500226,Lleida,0.87573840_ ,41.64908073_ ,25158
TSI-068100-2024-0047,25_25007_000021,0000000-2500350,Lleida,0.60507219_ ,41.57195587_ ,25007
TSI-068100-2024-0047,25_25035_000234,0000000-2500381,Lleida,0.87475799_ ,41.81292779_ ,25035
TSI-068100-2024-0047,25_25016_000660,0000000-2500796,Lleida,0.54105218_ ,41.72728826_ ,25016
TSI-068100-2024-0047,25_25223_000543,0000000-2500035,Lleida,1.41353525_ ,41.88510884_ ,25223
TSI-068100-2024-0047,25_25118_000671,0000000-2500248,Lleida,0.78091690_ ,41.36719818_ ,25118
TSI-068100-2024-0047,25_25011_000657,0000000-2500153,Lleida,0.43213986_ ,41.62517208_ ,25011
TSI-068100-2024-0047,25_25151_000436,0000000-2500650,Lleida,1.55302944_ ,41.98141211_ ,25151
TSI-068100-2024-0047,25_25011_000658,0000000-2500144,Lleida,0.47326019_ ,41.62833014_ ,25011
TSI-068100-2024-0047,25_25182_000469,0000000-2500103,Lleida,0.76799014_ ,41.54184442_ ,25119
TSI-068100-2024-0047,25_25096_000669,0000000-2500206,Lleida,1.01547755_ ,41.71282851_ ,25096
TSI-068100-2024-0047,25_25174_000464,0000000-2500491,Lleida,0.64026580_ ,41.74291445_ ,25174
TSI-068100-2024-0047,25_25156_000445,0000000-2500299,Lleida,0.73373722_ ,41.87352462_ ,25156
TSI-068100-2024-0047,25_25010_000028,0000000-2500384,Lleida,0.62285832_ ,41.47931778_ ,25010
TSI-068100-2024-0047,25_25228_000555,0000000-2500449,Lleida,0.53100736_ ,41.69227957_ ,25228
TSI-068100-2024-0047,25_25176_000674,0000000-2500405,Lleida,1.04515145_ ,41.60502788_ ,25176
TSI-068100-2024-0047,25_25200_000676,0000000-2501055,Lleida,0.56337107_ ,41.45731430_ ,25200
TSI-068100-2024-0047,25_25002_000004,0000000-2500025,Lleida,0.80174615_ ,41.97063851_ ,25002
TSI-068100-2024-0047,25_25011_000034,0000000-2500603,Lleida,0.54772399_ ,41.57452541_ ,25011
TSI-068100-2024-0047,25_25177_000466,0000000-2500562,Lleida,1.04655228_ ,41.78982368_ ,25177
TSI-068100-2024-0047,25_25011_000659,0000000-2500174,Lleida,0.52568758_ ,41.62746159_ ,25011
TSI-068100-2024-0047,25_25053_000663,0000000-2501184,Lleida,0.63299818_ ,41.69614758_ ,25053
TSI-068100-2024-0047,25_25907_000558,0000000-2500631,Lleida,1.24957014_ ,41.81612032_ ,25907
TSI-068100-2024-0047,25_25070_000141,0000000-2500240,Lleida,0.98987550_ ,41.74145583_ ,25070
TSI-068100-2024-0047,25_25093_000668,0000000-2500140,Lleida,0.87362687_ ,41.63509552_ ,25093
TSI-068100-2024-0047,25_25067_000137,0000000-2500215,Lleida,0.76544955_ ,41.50470092_ ,25067
TSI-068100-2024-0047,25_25141_000401,0000000-2500665,Lleida,1.29222518_ ,41.59013746_ ,25141
TSI-068100-2024-0047,25_25055_000116,0000000-2500434,Lleida,1.35593989_ ,41.84312946_ ,25055
TSI-068100-2024-0047,25_25164_000673,0000000-2500313,Lleida,0.96593761_ ,41.75763872_ ,25164
TSI-068100-2024-0047,25_25003_000011,0000000-2501210,Lleida,1.05085053_ ,41.84793778_ ,25003
TSI-068100-2024-0032,26_26108_000305,0000000-2600234,"Rioja, La",-2.23241188_ ,42.28855324_ ,26108
TSI-068100-2024-0032,26_26102_000294,0000000-2600022,"Rioja, La",-2.73472722_ ,42.41772025_ ,26102
TSI-068100-2024-0032,26_26141_000349,0000000-2600191,"Rioja, La",-2.96443369_ ,42.37844912_ ,26140
TSI-068100-2024-0032,26_26007_000017,0000000-2600030,"Rioja, La",-2.11477676_ ,42.38999602_ ,26007
TSI-068100-2024-0032,26_26046_000095,0000000-2600059,"Rioja, La",-2.64083299_ ,42.47954250_ ,26046
TSI-068100-2024-0032,26_26006_000015,0000000-2600056,"Rioja, La",-2.42930389_ ,42.40350292_ ,26006
TSI-068100-2024-0032,26_26120_000321,0000000-2600055,"Rioja, La",-2.05354178_ ,42.22502903_ ,26120
TSI-068100-2024-0032,26_26091_000277,0000000-2600134,"Rioja, La",-2.57817788_ ,42.09377393_ ,26091
TSI-068100-2024-0032,26_26064_000128,0000000-2600427,"Rioja, La",-2.58540632_ ,42.46237928_ ,26064
TSI-068100-2024-0032,26_26064_000130,0000000-2600379,"Rioja, La",-2.57403006_ ,42.48624823_ ,26064
TSI-068100-2024-0032,26_26105_000301,0000000-2600092,"Rioja, La",-2.57414713_ ,42.44026446_ ,26105
TSI-068100-2024-0032,26_26177_000386,0000000-2600249,"Rioja, La",-2.67107495_ ,42.11196469_ ,26177
TSI-068100-2024-0032,26_26021_000056,0000000-2600362,"Rioja, La",-2.00480237_ ,42.22602145_ ,26021
TSI-068100-2024-0032,26_26047_000098,0000000-2600025,"Rioja, La",-1.94361939_ ,42.03098299_ ,26047
TSI-068100-2024-0032,26_26102_000400,0000000-2600133,"Rioja, La",-2.74574393_ ,42.42257243_ ,26102
TSI-068100-2024-0032,26_26105_000299,0000000-2600217,"Rioja, La",-2.53016868_ ,42.43861566_ ,26105
TSI-068100-2024-0032,26_26047_000099,0000000-2600077,"Rioja, La",-1.88851634_ ,41.99170773_ ,26047
TSI-068100-2024-0032,26_26151_000360,0000000-2600006,"Rioja, La",-2.62013360_ ,42.25043329_ ,26151
TSI-068100-2024-0032,26_26080_000156,0000000-2600093,"Rioja, La",-2.01182327_ ,42.06930950_ ,26080
TSI-068100-2024-0032,26_26099_000287,0000000-2600058,"Rioja, La",-2.33516811_ ,42.40085221_ ,26099
TSI-068100-2024-0091,27_27017_000156,SPA-LU07910,Lugo,-7.17652735_ ,42.57364894_ ,27017
TSI-068100-2024-0091,27_27053_000516,13189,Lugo,-7.20474240_ ,43.14453995_ ,27053
TSI-068100-2024-0091,27_27038_000402,RTGA27552,Lugo,-7.61279719_ ,43.57133097_ ,27038
TSI-068100-2024-0091,27_27034_000372,SPA-LU07830,Lugo,-7.01391439_ ,42.95877704_ ,27034
TSI-068100-2024-0091,27_27033_000365,63408,Lugo,-7.65091226_ ,43.49009985_ ,27038
TSI-068100-2024-0091,27_27037_000388,1974,Lugo,-7.11973703_ ,42.81298486_ ,27037
TSI-068100-2024-0091,27_27034_000377,13175,Lugo,-7.01355007_ ,42.94950977_ ,27034
TSI-068100-2024-0091,27_27062_000577,SPA-LU07970,Lugo,-7.21857043_ ,42.75390335_ ,27062
TSI-068100-2024-0091,27_27035_000381,RTGA27034,Lugo,-6.89546513_ ,43.15332090_ ,27035
TSI-068100-2024-0091,27_27012_000109,SPA-LU07780,Lugo,-7.06080644_ ,42.86751252_ ,27012
TSI-068100-2024-0091,27_27037_000384,149007,Lugo,-7.09782384_ ,42.76405885_ ,27037
TSI-068100-2024-0091,27_27045_000455,RTGA27517,Lugo,-7.07292078_ ,42.69101020_ ,27045
TSI-068100-2024-0091,27_27046_000464,ES270125,Lugo,-7.36817001_ ,43.10454377_ ,27046
TSI-068100-2024-0091,27_27053_000513,83591,Lugo,-7.20230838_ ,43.20366673_ ,27053
TSI-068100-2024-0091,27_27046_000469,RTGA27519,Lugo,-7.31189560_ ,43.16148047_ ,27046
TSI-068100-2024-0091,27_27038_000398,RTGA27545,Lugo,-7.65972605_ ,43.56339986_ ,27038
TSI-068100-2024-0091,27_27033_000364,13174,Lugo,-7.71491655_ ,43.48241544_ ,27033
TSI-068100-2024-0091,27_27034_000717,RTGA27543,Lugo,-6.95047708_ ,42.96585941_ ,27034
TSI-068100-2024-0091,27_27033_000715,RTGA27008,Lugo,-7.59464879_ ,43.45870297_ ,27033
TSI-068100-2024-0091,27_27033_000369,RTGA27529,Lugo,-7.74590537_ ,43.54133360_ ,27033
TSI-068100-2024-0091,27_27045_000730,RTGA27035,Lugo,-7.10455924_ ,42.74128007_ ,27045
TSI-068100-2024-0091,27_27045_000731,RTGA27013,Lugo,-7.11209400_ ,42.69915672_ ,27045
TSI-068100-2024-0091,27_27051_000504,63410,Lugo,-7.04154600_ ,43.53721055_ ,27051
TSI-068100-2024-0091,27_27017_000164,RTGA27045,Lugo,-7.16166018_ ,42.63884008_ ,27017
TSI-068100-2024-0091,27_27034_000378,RTGA27542,Lugo,-6.88062301_ ,42.98449423_ ,27034
TSI-068100-2024-0091,27_27017_000161,RTGA27539,Lugo,-7.25725690_ ,42.56140311_ ,27017
TSI-068100-2024-0091,27_27037_000391,110737,Lugo,-7.15669356_ ,42.80210087_ ,27037
TSI-068100-2024-0091,27_27017_000158,RTGA27540,Lugo,-7.09137187_ ,42.62067384_ ,27017
